genome_1,genome_2,species,comparison,snp_distance,diff_sites,valid_sites
GCF_002996385.1_ASM299638v1,GCF_001922545.1_ASM192254v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07208559044431088,54333,753729
GCF_002996385.1_ASM299638v1,GCF_026572255.1_ASM2657225v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07192566478298772,54208,753667
GCF_002996385.1_ASM299638v1,GCF_035341875.1_ASM3534187v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07322835170845256,54896,749655
GCF_002996385.1_ASM299638v1,GCF_040790705.1_ASM4079070v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0720910383313002,54310,753353
GCF_002996385.1_ASM299638v1,GCF_026642855.1_ASM2664285v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07193877077121706,54215,753627
GCF_002996385.1_ASM299638v1,GCF_032607615.1_ASM3260761v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07226095782720898,54462,753685
GCF_002996385.1_ASM299638v1,GCF_032605755.1_ASM3260575v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07322242576577344,55000,751136
GCF_002996385.1_ASM299638v1,GCF_026642355.1_ASM2664235v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07203949798488045,52659,730974
GCF_002996385.1_ASM299638v1,GCF_026572175.1_ASM2657217v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07192311721653982,54236,754083
GCF_002996385.1_ASM299638v1,GCF_026642275.1_ASM2664227v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07204047448124978,52685,731325
GCF_002996385.1_ASM299638v1,GCF_026572235.1_ASM2657223v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07282971121173297,54912,753978
GCF_002996385.1_ASM299638v1,GCF_026572275.1_ASM2657227v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07194158693428265,54220,753667
GCF_002996385.1_ASM299638v1,GCF_026572315.1_ASM2657231v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07196716073182988,54279,754219
GCF_002996385.1_ASM299638v1,GCF_032603535.1_ASM3260353v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0728669246482493,54720,750958
GCF_051054405.1_ASM5105440v1,GCF_026572035.1_ASM2657203v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07213938594339435,54405,754165
GCF_051054405.1_ASM5105440v1,GCF_000714705.1_935T,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07186701954775503,54173,753795
GCF_051054405.1_ASM5105440v1,GCF_026643375.1_ASM2664337v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07209781319092576,54327,753518
GCF_051054405.1_ASM5105440v1,GCF_026572155.1_ASM2657215v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07169904691079894,52449,731516
GCF_051054405.1_ASM5105440v1,GCF_026642375.1_ASM2664237v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07188746387714648,54180,753678
GCF_051054405.1_ASM5105440v1,GCF_026572215.1_ASM2657221v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07192091167577078,54206,753689
GCF_051054405.1_ASM5105440v1,GCF_026642955.1_ASM2664295v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0718067461054643,54115,753620
GCF_051054405.1_ASM5105440v1,GCF_026642395.1_ASM2664239v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07139292852346232,53795,753506
GCF_051054405.1_ASM5105440v1,GCF_026642615.1_ASM2664261v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.071879042690815,54229,754448
GCF_051054405.1_ASM5105440v1,GCF_026572115.1_ASM2657211v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07182728365719195,54186,754393
GCF_051054405.1_ASM5105440v1,GCF_026642795.1_ASM2664279v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07154611156378808,53913,753542
GCF_051054405.1_ASM5105440v1,GCF_026572055.1_ASM2657205v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07210271630085521,54371,754077
GCF_051054405.1_ASM5105440v1,GCF_026642315.1_ASM2664231v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.071456881045263,53908,754413
GCF_051054405.1_ASM5105440v1,GCF_026642715.1_ASM2664271v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07170850884134077,53830,750678
GCF_051054405.1_ASM5105440v1,GCF_032610035.1_ASM3261003v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07226688220250016,54451,753471
GCF_051054405.1_ASM5105440v1,GCF_000691545.1_ASM69154v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07107796340493237,53607,754200
GCF_051054405.1_ASM5105440v1,GCF_026642575.1_ASM2664257v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07197116430614443,54251,753788
GCF_051054405.1_ASM5105440v1,GCF_026572135.1_ASM2657213v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0715690829207428,53918,753370
GCF_051054405.1_ASM5105440v1,GCF_026642455.1_ASM2664245v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0715423244752572,53908,753512
GCF_051054405.1_ASM5105440v1,GCF_032610675.1_ASM3261067v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07223375813326154,54198,750314
GCF_051054405.1_ASM5105440v1,GCF_000300045.1_ASM30004v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0710698148300464,53572,753794
GCF_051054405.1_ASM5105440v1,GCF_026643355.1_ASM2664335v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07235163477160353,53395,737993
GCF_051054405.1_ASM5105440v1,GCF_026643415.1_ASM2664341v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0718152847220471,54107,753419
GCF_051054405.1_ASM5105440v1,GCF_032606795.1_ASM3260679v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0719172802424178,54112,752420
GCF_051054405.1_ASM5105440v1,GCF_026643475.1_ASM2664347v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07160300040567522,54010,754298
GCF_051054405.1_ASM5105440v1,GCF_026642295.1_ASM2664229v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.071809399962846,54117,753620
GCF_051054405.1_ASM5105440v1,GCF_026642415.1_ASM2664241v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0715690829207428,53918,753370
GCF_051054405.1_ASM5105440v1,GCF_032604805.1_ASM3260480v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07278086899817734,54466,748356
GCF_051054405.1_ASM5105440v1,GCF_000239475.1_ASM23947v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07132916489222682,53765,753759
GCF_051054405.1_ASM5105440v1,GCF_026643455.2_ASM2664345v2,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07210762046443545,54384,754206
GCF_051054405.1_ASM5105440v1,GCF_026643175.1_ASM2664317v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0718064822689938,53949,751311
GCF_051054405.1_ASM5105440v1,GCF_026642555.1_ASM2664255v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07195343307663321,54229,753668
GCF_051054405.1_ASM5105440v1,GCF_026643035.1_ASM2664303v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07181928929160064,54120,753558
GCF_051054405.1_ASM5105440v1,GCF_026642495.1_ASM2664249v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07207460381635372,54372,754385
GCF_051054405.1_ASM5105440v1,GCF_026572095.1_ASM2657209v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07210143582290633,54374,754132
GCF_051054405.1_ASM5105440v1,GCF_026572195.1_ASM2657219v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0724424943279988,54632,754143
GCF_051054405.1_ASM5105440v1,GCF_026643255.1_ASM2664325v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07182126091544883,53288,741953
GCF_051054405.1_ASM5105440v1,GCF_026572015.1_ASM2657201v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07175905058357505,54129,754316
GCF_051054405.1_ASM5105440v1,GCF_032609235.1_ASM3260923v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0722527939038239,54463,753784
GCF_051054405.1_ASM5105440v1,GCF_026572335.1_ASM2657233v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07185615249002532,54209,754410
GCF_051054405.1_ASM5105440v1,GCF_040732965.1_ASM4073296v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07204755558151513,54274,753308
GCF_051054405.1_ASM5105440v1,GCF_026642655.1_ASM2664265v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.071809399962846,54117,753620
GCF_051054405.1_ASM5105440v1,GCF_026643495.1_ASM2664349v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07184892047595973,53378,742920
GCF_051054405.1_ASM5105440v1,GCF_026572355.1_ASM2657235v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0718686196668449,52554,731251
GCF_051054405.1_ASM5105440v1,GCF_026643075.1_ASM2664307v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07159833906397842,53953,753551
GCF_051054405.1_ASM5105440v1,GCF_026642595.1_ASM2664259v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07203490993978301,54310,753940
GCF_051054405.1_ASM5105440v1,GCF_026572075.1_ASM2657207v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07188787013975141,54233,754411
GCF_051054405.1_ASM5105440v1,GCF_026642635.1_ASM2664263v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07180871158146446,54174,754421
GCF_051054405.1_ASM5105440v1,GCF_026642535.1_ASM2664253v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07182264728751085,54130,753662
GCF_051054405.1_ASM5105440v1,GCF_026642515.1_ASM2664251v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07196482679822597,54293,754438
GCF_051054405.1_ASM5105440v1,GCF_026643395.1_ASM2664339v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0718067461054643,54115,753620
GCF_051054405.1_ASM5105440v1,GCF_026643295.1_ASM2664329v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07158597334382426,53861,752396
GCF_051054405.1_ASM5105440v1,GCF_026642475.1_ASM2664247v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07147322773712357,53846,753373
GCF_051054405.1_ASM5105440v1,GCF_026642335.1_ASM2664233v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07243580147041655,52740,728093
GCF_051054405.1_ASM5105440v1,GCF_026572295.1_ASM2657229v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07176280020466541,54138,754402
GCF_051054405.1_ASM5105440v1,GCF_032608435.1_ASM3260843v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07223674145843957,54396,753024
GCF_051054405.1_ASM5105440v1,GCF_003814405.1_ASM381440v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07207112859778989,54367,754352
GCF_051054405.1_ASM5105440v1,GCF_026642435.1_ASM2664243v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07156832553719052,53917,753364
GCF_051054405.1_ASM5105440v1,GCF_026643435.1_ASM2664343v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07190338885308185,52991,736975
GCF_051054405.1_ASM5105440v1,GCF_026642675.1_ASM2664267v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07279929474679775,49878,685144
GCF_051054405.1_ASM5105440v1,GCF_026643515.1_ASM2664351v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07283077201307285,50742,696711
GCF_051054405.1_ASM5105440v1,GCF_001922545.1_ASM192254v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07207051824649015,54322,753734
GCF_051054405.1_ASM5105440v1,GCF_026572255.1_ASM2657225v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07189068984916515,54182,753672
GCF_051054405.1_ASM5105440v1,GCF_035341875.1_ASM3534187v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07323504814444802,54906,749723
GCF_051054405.1_ASM5105440v1,GCF_040790705.1_ASM4079070v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07206932162398222,54294,753358
GCF_051054405.1_ASM5105440v1,GCF_026642855.1_ASM2664285v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07192158881629578,54205,753668
GCF_051054405.1_ASM5105440v1,GCF_032607615.1_ASM3260761v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07225206888453388,54454,753667
GCF_051054405.1_ASM5105440v1,GCF_032605755.1_ASM3260575v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07316336080709214,54956,751141
GCF_051054405.1_ASM5105440v1,GCF_026642355.1_ASM2664235v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07198047541916561,52616,730976
GCF_051054405.1_ASM5105440v1,GCF_026572175.1_ASM2657217v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0719093792766892,54226,754088
GCF_051054405.1_ASM5105440v1,GCF_026642275.1_ASM2664227v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07198284761809697,52643,731327
GCF_051054405.1_ASM5105440v1,GCF_026572235.1_ASM2657223v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07283320711474928,54915,753983
GCF_051054405.1_ASM5105440v1,GCF_026572275.1_ASM2657227v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07190661189482958,54194,753672
GCF_051054405.1_ASM5105440v1,GCF_026572315.1_ASM2657231v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07195296744501797,54267,754201
GCF_051054405.1_ASM5105440v1,GCF_032603535.1_ASM3260353v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07282087338175097,54686,750966
GCF_051054305.1_ASM5105430v1,GCF_026572035.1_ASM2657203v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0721381230116649,54421,754400
GCF_051054305.1_ASM5105430v1,GCF_000714705.1_935T,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0719069533042452,54220,754030
GCF_051054305.1_ASM5105430v1,GCF_026643375.1_ASM2664337v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0720723589923246,54312,753576
GCF_051054305.1_ASM5105430v1,GCF_026572155.1_ASM2657215v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07169971226070138,52453,731565
GCF_051054305.1_ASM5105430v1,GCF_026642375.1_ASM2664237v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0719141333283814,54217,753913
GCF_051054305.1_ASM5105430v1,GCF_026572215.1_ASM2657221v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07194515634368549,54236,753852
GCF_051054305.1_ASM5105430v1,GCF_026642955.1_ASM2664295v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07180075072744135,54114,753669
GCF_051054305.1_ASM5105430v1,GCF_026642395.1_ASM2664239v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07139615430550579,53802,753570
GCF_051054305.1_ASM5105430v1,GCF_026642615.1_ASM2664261v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07190049134188808,54261,754668
GCF_051054305.1_ASM5105430v1,GCF_026572115.1_ASM2657211v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07183141892429118,54206,754628
GCF_051054305.1_ASM5105430v1,GCF_026642795.1_ASM2664279v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.0715603098487643,53932,753658
GCF_051054305.1_ASM5105430v1,GCF_026572055.1_ASM2657205v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07215400136014562,54428,754331
GCF_051054305.1_ASM5105430v1,GCF_026642315.1_ASM2664231v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07146643203188771,53932,754648
GCF_051054305.1_ASM5105430v1,GCF_026642715.1_ASM2664271v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07169981712084543,53830,750769
GCF_051054305.1_ASM5105430v1,GCF_032610035.1_ASM3261003v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07230488573418688,54498,753725
GCF_051054305.1_ASM5105430v1,GCF_000691545.1_ASM69154v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07107880176146049,53620,754374
GCF_051054305.1_ASM5105430v1,GCF_026642575.1_ASM2664257v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07200576109747316,54294,754023
GCF_051054305.1_ASM5105430v1,GCF_026572135.1_ASM2657213v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07154309468380773,53903,753434
GCF_051054305.1_ASM5105430v1,GCF_026642455.1_ASM2664245v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07155842053443238,53928,753622
GCF_051054305.1_ASM5105430v1,GCF_032610675.1_ASM3261067v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07226258501950918,54227,750416
GCF_051054305.1_ASM5105430v1,GCF_000300045.1_ASM30004v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07106279866468784,53580,753981
GCF_051054305.1_ASM5105430v1,GCF_026643355.1_ASM2664335v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07233535205733718,53390,738090
GCF_051054305.1_ASM5105430v1,GCF_026643415.1_ASM2664341v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07181194158212426,54108,753468
GCF_051054305.1_ASM5105430v1,GCF_032606795.1_ASM3260679v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07191327144130821,54122,752601
GCF_051054305.1_ASM5105430v1,GCF_026643475.1_ASM2664347v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07161941162905966,54041,754558
GCF_051054305.1_ASM5105430v1,GCF_026642295.1_ASM2664229v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07180340441228178,54116,753669
GCF_051054305.1_ASM5105430v1,GCF_026642415.1_ASM2664241v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07154309468380773,53903,753434
GCF_051054305.1_ASM5105430v1,GCF_032604805.1_ASM3260480v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07283520840402141,54524,748594
GCF_051054305.1_ASM5105430v1,GCF_000239475.1_ASM23947v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07138858971025949,53821,753916
GCF_051054305.1_ASM5105430v1,GCF_026643455.2_ASM2664345v2,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07215993362166202,54442,754463
GCF_051054305.1_ASM5105430v1,GCF_026643175.1_ASM2664317v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07180773889547033,53947,751270
GCF_051054305.1_ASM5105430v1,GCF_026642555.1_ASM2664255v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07200125244950731,54269,753723
GCF_051054305.1_ASM5105430v1,GCF_026643035.1_ASM2664303v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07182125431425132,54125,753607
GCF_051054305.1_ASM5105430v1,GCF_026642495.1_ASM2664249v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07210914102462167,54415,754620
GCF_051054305.1_ASM5105430v1,GCF_026572095.1_ASM2657209v1,Borreliella burgdorferi vs Borreliella garinii,Inter-species,0.07215188363223736,54429,754367
