GCF_002995915.1_ASM299591v1|NZ_PHOJ01000016.1|length=8402	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000016.1|length=8402
GCF_030439665.1_ASM3043966v2|NZ_CP179290.1|length=30083	GCF_030439665.1_ASM3043966v2|NZ_CP179290.1|length=30083
GCF_030439665.1_ASM3043966v2|NZ_CP179290.1|length=30083	GCF_000166655.1_ASM16665v1|NC_017412.1|length=29993
GCF_030439665.1_ASM3043966v2|NZ_CP179290.1|length=30083	GCF_002995885.1_ASM299588v1|NZ_PHOM01000006.1|length=25275
GCF_030439665.1_ASM3043966v2|NZ_CP179296.1|length=30213	GCF_030439665.1_ASM3043966v2|NZ_CP179296.1|length=30213
GCF_030439665.1_ASM3043966v2|NZ_CP179296.1|length=30213	GCF_002995865.1_ASM299586v1|NZ_PHOD01000021.1|length=5438
GCF_030439665.1_ASM3043966v2|NZ_CP179296.1|length=30213	GCF_002996705.1_ASM299670v1|NZ_PHOU01000013.1|length=6638
GCF_030439665.1_ASM3043966v2|NZ_CP179296.1|length=30213	GCF_002995865.1_ASM299586v1|NZ_PHOD01000013.1|length=9454
GCF_030439665.1_ASM3043966v2|NZ_CP179302.1|length=29584	GCF_030439665.1_ASM3043966v2|NZ_CP179302.1|length=29584
GCF_030439665.1_ASM3043966v2|NZ_CP179292.1|length=29005	GCF_030439665.1_ASM3043966v2|NZ_CP179292.1|length=29005
GCF_030439665.1_ASM3043966v2|NZ_CP179292.1|length=29005	GCF_002996705.1_ASM299670v1|NZ_PHOU01000014.1|length=6633
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002995865.1_ASM299586v1|NZ_PHOD01000017.1|length=7394
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002995935.1_ASM299593v1|NZ_PHOK01000014.1|length=7144
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002996395.1_ASM299639v1|NZ_PHQF01000014.1|length=8054
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002996465.1_ASM299646v1|NZ_PHOE01000020.1|length=5016
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002996705.1_ASM299670v1|NZ_PHOU01000015.1|length=6401
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002997085.1_ASM299708v1|NZ_PHPW01000013.1|length=8762
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000015.1|length=7816
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002995865.1_ASM299586v1|NZ_PHOD01000016.1|length=8049
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002996585.1_ASM299658v1|NZ_PHOL01000015.1|length=7689
GCF_030439665.1_ASM3043966v2|NZ_CP179295.1|length=30837	GCF_002996705.1_ASM299670v1|NZ_PHOU01000011.1|length=9487
GCF_030439665.1_ASM3043966v2|NZ_CP179291.1|length=30678	GCF_030439665.1_ASM3043966v2|NZ_CP179291.1|length=30678
GCF_030439665.1_ASM3043966v2|NZ_CP179291.1|length=30678	GCF_002995885.1_ASM299588v1|NZ_PHOM01000021.1|length=5051
GCF_030439665.1_ASM3043966v2|NZ_CP179291.1|length=30678	GCF_002996125.1_ASM299612v1|NZ_PHPF01000019.1|length=5946
GCF_030439665.1_ASM3043966v2|NZ_CP179291.1|length=30678	GCF_002996625.1_ASM299662v1|NZ_PHOO01000024.1|length=5051
GCF_030439665.1_ASM3043966v2|NZ_CP179293.1|length=28749	GCF_030439665.1_ASM3043966v2|NZ_CP179293.1|length=28749
GCF_030439665.1_ASM3043966v2|NZ_CP179293.1|length=28749	GCF_002995865.1_ASM299586v1|NZ_PHOD01000010.1|length=21806
GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167	GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167
GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167	GCF_002995865.1_ASM299586v1|NZ_PHOD01000019.1|length=6581
GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167	GCF_002996705.1_ASM299670v1|NZ_PHOU01000016.1|length=5509
GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167	GCF_002996405.1_ASM299640v1|NZ_PHQH01000020.1|length=6081
GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167	GCF_002997085.1_ASM299708v1|NZ_PHPW01000019.1|length=5184
GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167	GCF_051054305.1_ASM5105430v1|NZ_CP147765.1|length=12648
GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167	GCF_051054345.1_ASM5105434v1|NZ_CP147262.1|length=10401
GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167	GCF_051054485.1_ASM5105448v1|NZ_CP147295.1|length=12650
GCF_030439665.1_ASM3043966v2|NZ_CP179289.1|length=39167	GCF_051054485.1_ASM5105448v1|NZ_CP147296.1|length=10360
GCF_030440345.1_ASM3044034v2|NZ_CP179423.1|length=26565	GCF_030440345.1_ASM3044034v2|NZ_CP179423.1|length=26565
GCF_030440345.1_ASM3044034v2|NZ_CP179423.1|length=26565	GCF_002996585.1_ASM299658v1|NZ_PHOL01000009.1|length=12056
GCF_030440345.1_ASM3044034v2|NZ_CP179423.1|length=26565	GCF_040790795.1_ASM4079079v1|NZ_CP161168.1|length=25270
GCF_030440345.1_ASM3044034v2|NZ_CP179411.1|length=27365	GCF_030440345.1_ASM3044034v2|NZ_CP179411.1|length=27365
GCF_030440345.1_ASM3044034v2|NZ_CP179411.1|length=27365	GCF_000166635.1_ASM16663v1|NC_017415.1|length=26642
GCF_030440345.1_ASM3044034v2|NZ_CP179411.1|length=27365	GCF_000181555.2_ASM18155v2|NC_011866.1|length=27342
GCF_030440345.1_ASM3044034v2|NZ_CP179411.1|length=27365	GCF_002996025.1_ASM299602v1|NZ_PHOV01000010.1|length=14370
GCF_030440345.1_ASM3044034v2|NZ_CP179419.1|length=30902	GCF_030440345.1_ASM3044034v2|NZ_CP179419.1|length=30902
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000020.1|length=5662
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_002996125.1_ASM299612v1|NZ_PHPF01000016.1|length=7684
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_002996265.1_ASM299626v1|NZ_PHPX01000012.1|length=8220
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_002996385.1_ASM299638v1|NZ_PHQE01000016.1|length=7111
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_002996405.1_ASM299640v1|NZ_PHQH01000018.1|length=6674
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_002996485.1_ASM299648v1|NZ_PHOG01000014.1|length=7549
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_024662175.1_ASM2466217v1|NZ_CP094581.1|length=30287
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_002996585.1_ASM299658v1|NZ_PHOL01000016.1|length=7463
GCF_030440345.1_ASM3044034v2|NZ_CP179416.1|length=61074	GCF_024662175.1_ASM2466217v1|NZ_CP094582.1|length=30796
GCF_030440345.1_ASM3044034v2|NZ_CP124079.1|length=53843	GCF_030440345.1_ASM3044034v2|NZ_CP124079.1|length=53843
GCF_030440345.1_ASM3044034v2|NZ_CP124079.1|length=53843	GCF_024662175.1_ASM2466217v1|NZ_CP094596.1|length=53532
GCF_030440345.1_ASM3044034v2|NZ_CP124079.1|length=53843	GCF_040790795.1_ASM4079079v1|NZ_CP161159.1|length=53850
GCF_030440345.1_ASM3044034v2|NZ_CP124079.1|length=53843	GCF_000021405.1_ASM2140v1|NC_011784.1|length=53615
GCF_030445005.1_ASM3044500v2|NZ_CP179329.1|length=60573	GCF_030445005.1_ASM3044500v2|NZ_CP179329.1|length=60573
GCF_030445005.1_ASM3044500v2|NZ_CP179329.1|length=60573	GCF_002996005.1_ASM299600v1|NZ_PHOT01000013.1|length=9249
GCF_030445005.1_ASM3044500v2|NZ_CP179329.1|length=60573	GCF_030439625.1_ASM3043962v2|NZ_CP179345.1|length=29714
GCF_030445005.1_ASM3044500v2|NZ_CP179329.1|length=60573	GCF_030439625.1_ASM3043962v2|NZ_CP179347.1|length=30053
GCF_030445025.1_ASM3044502v2|NZ_CP124104.1|length=910663	GCF_030445025.1_ASM3044502v2|NZ_CP124104.1|length=910663
GCF_030445025.1_ASM3044502v2|NZ_CP124104.1|length=910663	GCF_030439625.1_ASM3043962v2|NZ_CP124096.1|length=910422
GCF_030445025.1_ASM3044502v2|NZ_CP124104.1|length=910663	GCF_030445005.1_ASM3044500v2|NZ_CP124100.1|length=910422
GCF_030445025.1_ASM3044502v2|NZ_CP124104.1|length=910663	GCF_030445065.1_ASM3044506v2|NZ_CP124088.1|length=910229
GCF_030445025.1_ASM3044502v2|NZ_CP179321.1|length=32562	GCF_030445025.1_ASM3044502v2|NZ_CP179321.1|length=32562
GCF_030445025.1_ASM3044502v2|NZ_CP179321.1|length=32562	GCF_030439625.1_ASM3043962v2|NZ_CP179341.1|length=27150
GCF_030445025.1_ASM3044502v2|NZ_CP179321.1|length=32562	GCF_030445005.1_ASM3044500v2|NZ_CP179331.1|length=28302
GCF_030445025.1_ASM3044502v2|NZ_CP179326.1|length=19737	GCF_030445025.1_ASM3044502v2|NZ_CP179326.1|length=19737
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002996025.1_ASM299602v1|NZ_PHOV01000014.1|length=5187
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002996245.1_ASM299624v1|NZ_PHPS01000019.1|length=5359
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002996285.1_ASM299628v1|NZ_PHPU01000017.1|length=5168
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002996475.1_ASM299647v1|NZ_PHOF01000015.1|length=6268
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002996585.1_ASM299658v1|NZ_PHOL01000018.1|length=6740
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002997065.1_ASM299706v1|NZ_PHQA01000016.1|length=7996
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002997065.1_ASM299706v1|NZ_PHQA01000018.1|length=5215
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002997085.1_ASM299708v1|NZ_PHPW01000020.1|length=5020
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002997205.1_ASM299720v1|NZ_PHQL01000017.1|length=5215
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_032595515.1_ASM3259551v2|NZ_CP179307.1|length=28864
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_000021405.1_ASM2140v1|NC_011736.1|length=30964
GCF_030445025.1_ASM3044502v2|NZ_CP179322.1|length=90049	GCF_002995865.1_ASM299586v1|NZ_PHOD01000018.1|length=6870
GCF_030445065.1_ASM3044506v2|NZ_CP179361.1|length=29737	GCF_030445065.1_ASM3044506v2|NZ_CP179361.1|length=29737
GCF_030445065.1_ASM3044506v2|NZ_CP179360.1|length=29064	GCF_030445065.1_ASM3044506v2|NZ_CP179360.1|length=29064
GCF_030445065.1_ASM3044506v2|NZ_CP179360.1|length=29064	GCF_019464575.1_ASM1946457v1|NZ_CP074061.1|length=28165
GCF_030445065.1_ASM3044506v2|NZ_CP179360.1|length=29064	GCF_051054405.1_ASM5105440v1|NZ_CP147270.1|length=20137
GCF_030445065.1_ASM3044506v2|NZ_CP179360.1|length=29064	GCF_024662155.1_ASM2466215v1|NZ_CP094573.1|length=27922
GCF_030445065.1_ASM3044506v2|NZ_CP179371.1|length=25323	GCF_030445065.1_ASM3044506v2|NZ_CP179371.1|length=25323
GCF_030445065.1_ASM3044506v2|NZ_CP179368.1|length=19298	GCF_030445065.1_ASM3044506v2|NZ_CP179368.1|length=19298
GCF_030445065.1_ASM3044506v2|NZ_CP179375.1|length=28197	GCF_030445065.1_ASM3044506v2|NZ_CP179375.1|length=28197
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000014.1|length=7863
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002996345.1_ASM299634v1|NZ_PHQB01000013.1|length=7071
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002996365.1_ASM299636v1|NZ_PHQC01000015.1|length=7227
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002996465.1_ASM299646v1|NZ_PHOE01000013.1|length=7268
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002996485.1_ASM299648v1|NZ_PHOG01000017.1|length=6316
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002996685.1_ASM299668v1|NZ_PHOR01000014.1|length=6956
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002996925.1_ASM299692v1|NZ_PHPP01000015.1|length=7819
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002997045.1_ASM299704v1|NZ_PHPV01000016.1|length=6996
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002997085.1_ASM299708v1|NZ_PHPW01000014.1|length=6745
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002997105.1_ASM299710v1|NZ_PHPY01000017.1|length=6848
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_002997165.1_ASM299716v1|NZ_PHQD01000018.1|length=7002
GCF_030445065.1_ASM3044506v2|NZ_CP179369.1|length=59829	GCF_051147265.1_ASM5114726v1|NZ_CP147362.1|length=6093
GCF_030445065.1_ASM3044506v2|NZ_CP179370.1|length=30375	GCF_030445065.1_ASM3044506v2|NZ_CP179370.1|length=30375
GCF_030445065.1_ASM3044506v2|NZ_CP179370.1|length=30375	GCF_002996385.1_ASM299638v1|NZ_PHQE01000014.1|length=10483
GCF_030445065.1_ASM3044506v2|NZ_CP179367.1|length=26207	GCF_030445065.1_ASM3044506v2|NZ_CP179367.1|length=26207
GCF_030445065.1_ASM3044506v2|NZ_CP179366.1|length=29969	GCF_030445065.1_ASM3044506v2|NZ_CP179366.1|length=29969
GCF_030445065.1_ASM3044506v2|NZ_CP179372.1|length=22471	GCF_030445065.1_ASM3044506v2|NZ_CP179372.1|length=22471
GCF_030445065.1_ASM3044506v2|NZ_CP179363.1|length=36891	GCF_030445065.1_ASM3044506v2|NZ_CP179363.1|length=36891
GCF_030445065.1_ASM3044506v2|NZ_CP179363.1|length=36891	GCF_051054345.1_ASM5105434v1|NZ_CP147259.1|length=22673
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_002996245.1_ASM299624v1|NZ_PHPS01000017.1|length=7422
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_002996265.1_ASM299626v1|NZ_PHPX01000013.1|length=7803
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_002996385.1_ASM299638v1|NZ_PHQE01000017.1|length=6172
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_002996465.1_ASM299646v1|NZ_PHOE01000015.1|length=6126
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_002996485.1_ASM299648v1|NZ_PHOG01000016.1|length=7422
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_002996685.1_ASM299668v1|NZ_PHOR01000016.1|length=6127
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_002996865.1_ASM299686v1|NZ_PHPG01000018.1|length=6627
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_002996925.1_ASM299692v1|NZ_PHPP01000018.1|length=6543
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_051054345.1_ASM5105434v1|NZ_CP147261.1|length=12271
GCF_030445065.1_ASM3044506v2|NZ_CP179362.1|length=38983	GCF_002996405.1_ASM299640v1|NZ_PHQH01000007.1|length=22297
GCF_032595375.1_ASM3259537v2|NZ_CP132421.1|length=909591	GCF_032595375.1_ASM3259537v2|NZ_CP132421.1|length=909591
GCF_032595375.1_ASM3259537v2|NZ_CP179317.1|length=15290	GCF_032595375.1_ASM3259537v2|NZ_CP179317.1|length=15290
GCF_032595375.1_ASM3259537v2|NZ_CP179317.1|length=15290	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161915.1|length=15158
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002995865.1_ASM299586v1|NZ_PHOD01000022.1|length=5273
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000018.1|length=6629
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002996165.1_ASM299616v1|NZ_PHPK01000015.1|length=5425
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002996265.1_ASM299626v1|NZ_PHPX01000010.1|length=9208
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002996265.1_ASM299626v1|NZ_PHPX01000019.1|length=5002
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002996475.1_ASM299647v1|NZ_PHOF01000012.1|length=8202
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002996545.1_ASM299654v1|NZ_PHOH01000016.1|length=5975
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002997285.1_ASM299728v1|NZ_PHQO01000015.1|length=7874
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_030439625.1_ASM3043962v2|NZ_CP179346.1|length=29935
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_030445005.1_ASM3044500v2|NZ_CP179332.1|length=29968
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_030445025.1_ASM3044502v2|NZ_CP179323.1|length=31432
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002996285.1_ASM299628v1|NZ_PHPU01000018.1|length=5073
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_002997065.1_ASM299706v1|NZ_PHQA01000020.1|length=5041
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_030445005.1_ASM3044500v2|NZ_CP179334.1|length=31434
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_030439625.1_ASM3043962v2|NZ_CP179342.1|length=29591
GCF_032595375.1_ASM3259537v2|NZ_CP179313.1|length=91086	GCF_032595515.1_ASM3259551v2|NZ_CP179306.1|length=25835
GCF_032595515.1_ASM3259551v2|NZ_CP132425.1|length=911399	GCF_032595515.1_ASM3259551v2|NZ_CP132425.1|length=911399
GCF_032595515.1_ASM3259551v2|NZ_CP132426.1|length=26523	GCF_032595515.1_ASM3259551v2|NZ_CP132426.1|length=26523
GCF_032595515.1_ASM3259551v2|NZ_CP179310.1|length=14426	GCF_032595515.1_ASM3259551v2|NZ_CP179310.1|length=14426
GCF_032595515.1_ASM3259551v2|NZ_CP179304.1|length=88054	GCF_032595515.1_ASM3259551v2|NZ_CP179304.1|length=88054
GCF_032595515.1_ASM3259551v2|NZ_CP179304.1|length=88054	GCF_032595375.1_ASM3259537v2|NZ_CP179316.1|length=27733
GCF_032595515.1_ASM3259551v2|NZ_CP179304.1|length=88054	GCF_030439625.1_ASM3043962v2|NZ_CP179344.1|length=27733
GCF_032595515.1_ASM3259551v2|NZ_CP179304.1|length=88054	GCF_030445005.1_ASM3044500v2|NZ_CP179336.1|length=27733
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_002996385.1_ASM299638v1|NZ_PHQE01000012.1|length=13828
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_002996005.1_ASM299600v1|NZ_PHOT01000003.1|length=34490
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_002996385.1_ASM299638v1|NZ_PHQE01000009.1|length=22130
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_030439605.1_ASM3043960v2|NZ_CP179353.1|length=36921
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_000008685.2_ASM868v2|NC_001855.1|length=36849
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_002083055.2_ASM208305v2|NZ_NBTP02000008.1|length=36110
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_002151465.1_ASM215146v1|NZ_CP019852.1|length=36714
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_002151485.1_ASM215148v1|NZ_CP019924.1|length=36846
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_002151505.1_ASM215150v1|NZ_CP019763.1|length=36780
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_024662195.1_ASM2466219v1|NZ_CP094613.1|length=36662
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_040790775.1_ASM4079077v1|NZ_CP161178.1|length=36922
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_040790805.1_ASM4079080v1|NZ_CP161193.1|length=36921
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_030439625.1_ASM3043962v2|NZ_CP179337.1|length=36945
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_030445005.1_ASM3044500v2|NZ_CP179327.1|length=36948
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_030445025.1_ASM3044502v2|NZ_CP179320.1|length=36939
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_032595375.1_ASM3259537v2|NZ_CP179311.1|length=36942
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_000021405.1_ASM2140v1|NC_011778.1|length=36852
GCF_032595515.1_ASM3259551v2|NZ_CP179303.1|length=36977	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161917.1|length=36994
GCF_032595755.1_ASM3259575v2|NZ_CP132441.1|length=910071	GCF_032595755.1_ASM3259575v2|NZ_CP132441.1|length=910071
GCF_032595755.1_ASM3259575v2|NZ_CP179433.1|length=8536	GCF_032595755.1_ASM3259575v2|NZ_CP179433.1|length=8536
GCF_032595755.1_ASM3259575v2|NZ_CP179428.1|length=27382	GCF_032595755.1_ASM3259575v2|NZ_CP179428.1|length=27382
GCF_032595755.1_ASM3259575v2|NZ_CP179432.1|length=30333	GCF_032595755.1_ASM3259575v2|NZ_CP179432.1|length=30333
GCF_032595755.1_ASM3259575v2|NZ_CP179432.1|length=30333	GCF_002996025.1_ASM299602v1|NZ_PHOV01000012.1|length=6749
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000019.1|length=5992
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002995935.1_ASM299593v1|NZ_PHOK01000013.1|length=7303
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996005.1_ASM299600v1|NZ_PHOT01000015.1|length=7079
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996005.1_ASM299600v1|NZ_PHOT01000018.1|length=5314
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996125.1_ASM299612v1|NZ_PHPF01000024.1|length=5091
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996165.1_ASM299616v1|NZ_PHPK01000012.1|length=7316
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996165.1_ASM299616v1|NZ_PHPK01000013.1|length=6580
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000010.1|length=12529
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000018.1|length=5353
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996345.1_ASM299634v1|NZ_PHQB01000015.1|length=6135
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996345.1_ASM299634v1|NZ_PHQB01000017.1|length=5416
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996365.1_ASM299636v1|NZ_PHQC01000010.1|length=12003
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996365.1_ASM299636v1|NZ_PHQC01000019.1|length=5353
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996395.1_ASM299639v1|NZ_PHQF01000017.1|length=6774
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996465.1_ASM299646v1|NZ_PHOE01000014.1|length=6883
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996605.1_ASM299660v1|NZ_PHON01000015.1|length=11378
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996625.1_ASM299662v1|NZ_PHOO01000015.1|length=7427
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996625.1_ASM299662v1|NZ_PHOO01000019.1|length=5542
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996625.1_ASM299662v1|NZ_PHOO01000022.1|length=5132
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996645.1_ASM299664v1|NZ_PHOP01000015.1|length=7378
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996865.1_ASM299686v1|NZ_PHPG01000017.1|length=6991
GCF_032595755.1_ASM3259575v2|NZ_CP179430.1|length=110655	GCF_002996925.1_ASM299692v1|NZ_PHPP01000021.1|length=5116
